word,stem,predicted,correct
nijaponenepa,nenep,nenep,True
ujaponenepa,nenep,nenep,True
ajaponenepa,nenep,nenep,True
tujaponenepa,nenep,nenep,True
mjaponenepa,nenep,nenep,True
wajaponenepa,nenep,nenep,True
nisiponenepa,nenep,nenep,True
usiponenepa,nenep,nenep,True
asiponenepa,nenep,nenep,True
tusiponenepa,nenep,nenep,True
msiponenepa,nenep,nenep,True
wasiponenepa,nenep,nenep,True
nikinenepa,nenep,nenep,True
ukinenepa,nenep,nenep,True
akinenepa,nenep,nenep,True
tukinenepa,nenep,nenep,True
mkinenepa,nenep,nenep,True
niliyanenepa,nenep,nenep,True
uliyanenepa,nenep,nenep,True
aliyanenepa,nenep,nenep,True
tuliyanenepa,nenep,nenep,True
mliyanenepa,nenep,nenep,True
waliyanenepa,nenep,nenep,True
wakinenepa,nenep,nenep,True
nilichonenepa,nenep,nenep,True
ulichonenepa,nenep,nenep,True
alichonenepa,nenep,nenep,True
tulichonenepa,nenep,nenep,True
mlichonenepa,nenep,nenep,True
walichonenepa,nenep,nenep,True
yalionenepa,nenep,nenep,True
kilichonenepa,nenep,nenep,True
zilizonenepa,nenep,nenep,True
inanenepa,nenep,nenep,True
itanenepa,nenep,nenep,True
ilinenepa,nenep,nenep,True
imenenepa,nenep,nenep,True
ingenenepa,nenep,nenep,True
ingalinenepa,nenep,nenep,True
iliyenenepa,nenep,nenep,True
ilionenepa,nenep,nenep,True
iliyonenepa,nenep,nenep,True
iliponenepa,nenep,nenep,True
ikinenepa,nenep,nenep,True
ilichonenepa,nenep,nenep,True
zinanenepa,nenep,nenep,True
zitanenepa,nenep,nenep,True
zilinenepa,nenep,nenep,True
zimenenepa,nenep,nenep,True
zingenenepa,nenep,nenep,True
zingalinenepa,nenep,nenep,True
ziliyenenepa,nenep,nenep,True
zilionenepa,nenep,nenep,True
ziliponenepa,nenep,nenep,True
zikinenepa,nenep,nenep,True
yananenepa,nenep,nenep,True
yatanenepa,nenep,nenep,True
yalinenepa,nenep,nenep,True
yamenenepa,nenep,nenep,True
yangenenepa,nenep,nenep,True
yangalinenepa,nenep,nenep,True
yaliyenenepa,nenep,nenep,True
yaliyonenepa,nenep,nenep,True
yaliponenepa,nenep,nenep,True
yakinenepa,nenep,nenep,True
lililonenepa,nenep,nenep,True
aliyonenepa,nenep,nenep,True
lilinenepa,nenep,nenep,True
ninayenenepa,nenep,nenep,True
nitayenenepa,nenep,nenep,True
tunayenenepa,nenep,nenep,True
tutayenenepa,nenep,nenep,True
unayenenepa,nenep,nenep,True
utayenenepa,nenep,nenep,True
mnayenenepa,nenep,nenep,True
mtayenenepa,nenep,nenep,True
anayenenepa,nenep,nenep,True
atayenenepa,nenep,nenep,True
wanayenenepa,nenep,nenep,True
watayenenepa,nenep,nenep,True
nenepesha,nenep,nenep,True
nilinenepesha,nenep,nenep,True
ninanenepesha,nenep,nenep,True
nimenenepesha,nenep,nenep,True
nitanenepesha,nenep,nenep,True
tulinenepesha,nenep,nenep,True
tunanenepesha,nenep,nenep,True
tumenenepesha,nenep,nenep,True
tutanenepesha,nenep,nenep,True
ulinenepesha,nenep,nenep,True
unanenepesha,nenep,nenep,True
umenenepesha,nenep,nenep,True
utanenepesha,nenep,nenep,True
mlinenepesha,nenep,nenep,True
mnanenepesha,nenep,nenep,True
mmenenepesha,nenep,nenep,True
mtanenepesha,nenep,nenep,True
alinenepesha,nenep,nenep,True
ananenepesha,nenep,nenep,True
amenenepesha,nenep,nenep,True
atanenepesha,nenep,nenep,True
walinenepesha,nenep,nenep,True
wananenepesha,nenep,nenep,True
wamenenepesha,nenep,nenep,True
watanenepesha,nenep,nenep,True
hunenepesha,nenep,nenep,True
kunenepesha,nenep,nenep,True
kumnenepesha,nenep,nenep,True
kuwanenepesha,nenep,nenep,True
ningenenepesha,nenep,nenep,True
ungenenepesha,nenep,nenep,True
angenenepesha,nenep,nenep,True
tungenenepesha,nenep,nenep,True
mngenenepesha,nenep,nenep,True
wangenenepesha,nenep,nenep,True
ningalinenepesha,nenep,nenep,True
ungalinenepesha,nenep,nenep,True
angalinenepesha,nenep,nenep,True
tungalinenepesha,nenep,nenep,True
mngalinenepesha,nenep,nenep,True
wangalinenepesha,nenep,nenep,True
niliyenenepesha,nenep,nenep,True
uliyenenepesha,nenep,nenep,True
aliyenenepesha,nenep,nenep,True
tuliyenenepesha,nenep,nenep,True
mliyenenepesha,nenep,nenep,True
waliyenenepesha,nenep,nenep,True
nilionenepesha,nenep,nenep,True
ulionenepesha,nenep,nenep,True
alionenepesha,nenep,nenep,True
tulionenepesha,nenep,nenep,True
mlionenepesha,nenep,nenep,True
walionenepesha,nenep,nenep,True
niliponenepesha,nenep,nenep,True
uliponenepesha,nenep,nenep,True
aliponenepesha,nenep,nenep,True
tuliponenepesha,nenep,nenep,True
mliponenepesha,nenep,nenep,True
waliponenepesha,nenep,nenep,True
nijaponenepesha,nenep,nenep,True
ujaponenepesha,nenep,nenep,True
ajaponenepesha,nenep,nenep,True
tujaponenepesha,nenep,nenep,True
mjaponenepesha,nenep,nenep,True
wajaponenepesha,nenep,nenep,True
nisiponenepesha,nenep,nenep,True
usiponenepesha,nenep,nenep,True
asiponenepesha,nenep,nenep,True
tusiponenepesha,nenep,nenep,True
msiponenepesha,nenep,nenep,True
wasiponenepesha,nenep,nenep,True
nikinenepesha,nenep,nenep,True
ukinenepesha,nenep,nenep,True
akinenepesha,nenep,nenep,True
tukinenepesha,nenep,nenep,True
mkinenepesha,nenep,nenep,True
niliyanenepesha,nenep,nenep,True
uliyanenepesha,nenep,nenep,True
aliyanenepesha,nenep,nenep,True
tuliyanenepesha,nenep,nenep,True
mliyanenepesha,nenep,nenep,True
waliyanenepesha,nenep,nenep,True
wakinenepesha,nenep,nenep,True
nilichonenepesha,nenep,nenep,True
ulichonenepesha,nenep,nenep,True
alichonenepesha,nenep,nenep,True
tulichonenepesha,nenep,nenep,True
mlichonenepesha,nenep,nenep,True
walichonenepesha,nenep,nenep,True
yalionenepesha,nenep,nenep,True
kilichonenepesha,nenep,nenep,True
zilizonenepesha,nenep,nenep,True
inanenepesha,nenep,nenep,True
itanenepesha,nenep,nenep,True
ilinenepesha,nenep,nenep,True
imenenepesha,nenep,nenep,True
ingenenepesha,nenep,nenep,True
ingalinenepesha,nenep,nenep,True
iliyenenepesha,nenep,nenep,True
ilionenepesha,nenep,nenep,True
iliyonenepesha,nenep,nenep,True
iliponenepesha,nenep,nenep,True
ikinenepesha,nenep,nenep,True
ilichonenepesha,nenep,nenep,True
zinanenepesha,nenep,nenep,True
zitanenepesha,nenep,nenep,True
zilinenepesha,nenep,nenep,True
zimenenepesha,nenep,nenep,True
zingenenepesha,nenep,nenep,True
zingalinenepesha,nenep,nenep,True
ziliyenenepesha,nenep,nenep,True
zilionenepesha,nenep,nenep,True
ziliponenepesha,nenep,nenep,True
zikinenepesha,nenep,nenep,True
yananenepesha,nenep,nenep,True
yatanenepesha,nenep,nenep,True
yalinenepesha,nenep,nenep,True
yamenenepesha,nenep,nenep,True
yangenenepesha,nenep,nenep,True
yangalinenepesha,nenep,nenep,True
yaliyenenepesha,nenep,nenep,True
yaliyonenepesha,nenep,nenep,True
yaliponenepesha,nenep,nenep,True
yakinenepesha,nenep,nenep,True
lililonenepesha,nenep,nenep,True
aliyonenepesha,nenep,nenep,True
lilinenepesha,nenep,nenep,True
ninayenenepesha,nenep,nenep,True
nitayenenepesha,nenep,nenep,True
tunayenenepesha,nenep,nenep,True
tutayenenepesha,nenep,nenep,True
unayenenepesha,nenep,nenep,True
utayenenepesha,nenep,nenep,True
mnayenenepesha,nenep,nenep,True
mtayenenepesha,nenep,nenep,True
anayenenepesha,nenep,nenep,True
atayenenepesha,nenep,nenep,True
wanayenenepesha,nenep,nenep,True
watayenenepesha,nenep,nenep,True
nesa,nes,nes,True
nilinesa,nes,nes,True
ninanesa,nes,nes,True
nimenesa,nes,nes,True
nitanesa,nes,nes,True
tulinesa,nes,nes,True
tunanesa,nes,nes,True
tumenesa,nes,nes,True
tutanesa,nes,nes,True
ulinesa,nes,nes,True
unanesa,nes,nes,True
umenesa,nes,nes,True
utanesa,nes,nes,True
mlinesa,nes,nes,True
mnanesa,nes,nes,True
mmenesa,nes,nes,True
mtanesa,nes,nes,True
alinesa,nes,nes,True
ananesa,nes,nes,True
amenesa,nes,nes,True
atanesa,nes,nes,True
walinesa,nes,nes,True
wananesa,nes,nes,True
wamenesa,nes,nes,True
watanesa,nes,nes,True
hunesa,nes,nes,True
kunesa,nes,nes,True
kumnesa,nes,nes,True
kuwanesa,nes,nes,True
ningenesa,nes,nes,True
ungenesa,nes,nes,True
angenesa,nes,nes,True
tungenesa,nes,nes,True
mngenesa,nes,nes,True
wangenesa,nes,nes,True
ningalinesa,nes,nes,True
ungalinesa,nes,nes,True
angalinesa,nes,nes,True
tungalinesa,nes,nes,True
mngalinesa,nes,nes,True
wangalinesa,nes,nes,True
niliyenesa,nes,nes,True
uliyenesa,nes,nes,True
aliyenesa,nes,nes,True
tuliyenesa,nes,nes,True
mliyenesa,nes,nes,True
waliyenesa,nes,nes,True
nilionesa,nes,nes,True
ulionesa,nes,nes,True
alionesa,nes,nes,True
tulionesa,nes,nes,True
mlionesa,nes,nes,True
walionesa,nes,nes,True
niliponesa,nes,nes,True
uliponesa,nes,nes,True
aliponesa,nes,nes,True
tuliponesa,nes,nes,True
mliponesa,nes,nes,True
waliponesa,nes,nes,True
nijaponesa,nes,nes,True
ujaponesa,nes,nes,True
ajaponesa,nes,nes,True
tujaponesa,nes,nes,True
mjaponesa,nes,nes,True
wajaponesa,nes,nes,True
nisiponesa,nes,nes,True
usiponesa,nes,nes,True
asiponesa,nes,nes,True
tusiponesa,nes,nes,True
msiponesa,nes,nes,True
wasiponesa,nes,nes,True
nikinesa,nes,nes,True
ukinesa,nes,nes,True
akinesa,nes,nes,True
tukinesa,nes,nes,True
mkinesa,nes,nes,True
niliyanesa,nes,nes,True
uliyanesa,nes,nes,True
aliyanesa,nes,nes,True
tuliyanesa,nes,nes,True
mliyanesa,nes,nes,True
waliyanesa,nes,nes,True
wakinesa,nes,nes,True
nilichonesa,nes,nes,True
ulichonesa,nes,nes,True
alichonesa,nes,nes,True
tulichonesa,nes,nes,True
mlichonesa,nes,nes,True
walichonesa,nes,nes,True
yalionesa,nes,nes,True
kilichonesa,nes,nes,True
zilizonesa,nes,nes,True
inanesa,nes,nes,True
itanesa,nes,nes,True
ilinesa,nes,nes,True
imenesa,nes,nes,True
ingenesa,nes,nes,True
ingalinesa,nes,nes,True
iliyenesa,nes,nes,True
ilionesa,nes,nes,True
iliyonesa,nes,nes,True
iliponesa,nes,nes,True
ikinesa,nes,nes,True
ilichonesa,nes,nes,True
zinanesa,nes,nes,True
zitanesa,nes,nes,True
zilinesa,nes,nes,True
zimenesa,nes,nes,True
zingenesa,nes,nes,True
zingalinesa,nes,nes,True
ziliyenesa,nes,nes,True
zilionesa,nes,nes,True
ziliponesa,nes,nes,True
zikinesa,nes,nes,True
yananesa,nes,nes,True
yatanesa,nes,nes,True
yalinesa,nes,nes,True
yamenesa,nes,nes,True
yangenesa,nes,nes,True
yangalinesa,nes,nes,True
yaliyenesa,nes,nes,True
yaliyonesa,nes,nes,True
yaliponesa,nes,nes,True
yakinesa,nes,nes,True
lililonesa,nes,nes,True
aliyonesa,nes,nes,True
lilinesa,nes,nes,True
ninayenesa,nes,nes,True
nitayenesa,nes,nes,True
tunayenesa,nes,nes,True
tutayenesa,nes,nes,True
unayenesa,nes,nes,True
utayenesa,nes,nes,True
mnayenesa,nes,nes,True
mtayenesa,nes,nes,True
anayenesa,nes,nes,True
atayenesa,nes,nes,True
wanayenesa,nes,nes,True
watayenesa,nes,nes,True
ng'ang'ana,ng'ang'an,ng'ang',False
niling'ang'ana,ng'ang'an,ng'ang',False
ninang'ang'ana,ng'ang'an,ng'ang',False
nimeng'ang'ana,ng'ang'an,ng'ang',False
nitang'ang'ana,ng'ang'an,ng'ang',False
tuling'ang'ana,ng'ang'an,ng'ang',False
tunang'ang'ana,ng'ang'an,ng'ang',False
tumeng'ang'ana,ng'ang'an,ng'ang',False
tutang'ang'ana,ng'ang'an,ng'ang',False
uling'ang'ana,ng'ang'an,ng'ang',False
unang'ang'ana,ng'ang'an,ng'ang',False
umeng'ang'ana,ng'ang'an,ng'ang',False
utang'ang'ana,ng'ang'an,ng'ang',False
mling'ang'ana,ng'ang'an,ng'ang',False
mnang'ang'ana,ng'ang'an,ng'ang',False
mmeng'ang'ana,ng'ang'an,ng'ang',False
mtang'ang'ana,ng'ang'an,ng'ang',False
aling'ang'ana,ng'ang'an,ng'ang',False
anang'ang'ana,ng'ang'an,ng'ang',False
ameng'ang'ana,ng'ang'an,ng'ang',False
atang'ang'ana,ng'ang'an,ng'ang',False
waling'ang'ana,ng'ang'an,ng'ang',False
wanang'ang'ana,ng'ang'an,ng'ang',False
wameng'ang'ana,ng'ang'an,ng'ang',False
watang'ang'ana,ng'ang'an,ng'ang',False
hung'ang'ana,ng'ang'an,ng'ang',False
kung'ang'ana,ng'ang'an,ng'ang',False
kumng'ang'ana,ng'ang'an,ng'ang',False
kuwang'ang'ana,ng'ang'an,ng'ang',False
ningeng'ang'ana,ng'ang'an,ng'ang',False
ungeng'ang'ana,ng'ang'an,ng'ang',False
angeng'ang'ana,ng'ang'an,ng'ang',False
tungeng'ang'ana,ng'ang'an,ng'ang',False
mngeng'ang'ana,ng'ang'an,ng'ang',False
wangeng'ang'ana,ng'ang'an,ng'ang',False
ningaling'ang'ana,ng'ang'an,ng'ang',False
ungaling'ang'ana,ng'ang'an,ng'ang',False
angaling'ang'ana,ng'ang'an,ng'ang',False
tungaling'ang'ana,ng'ang'an,ng'ang',False
mngaling'ang'ana,ng'ang'an,ng'ang',False
wangaling'ang'ana,ng'ang'an,ng'ang',False
niliyeng'ang'ana,ng'ang'an,ng'ang',False
uliyeng'ang'ana,ng'ang'an,ng'ang',False
aliyeng'ang'ana,ng'ang'an,ng'ang',False
tuliyeng'ang'ana,ng'ang'an,ng'ang',False
mliyeng'ang'ana,ng'ang'an,ng'ang',False
waliyeng'ang'ana,ng'ang'an,ng'ang',False
niliong'ang'ana,ng'ang'an,ng'ang',False
uliong'ang'ana,ng'ang'an,ng'ang',False
aliong'ang'ana,ng'ang'an,ng'ang',False
tuliong'ang'ana,ng'ang'an,ng'ang',False
mliong'ang'ana,ng'ang'an,ng'ang',False
waliong'ang'ana,ng'ang'an,ng'ang',False
nilipong'ang'ana,ng'ang'an,ng'ang',False
ulipong'ang'ana,ng'ang'an,ng'ang',False
alipong'ang'ana,ng'ang'an,ng'ang',False
tulipong'ang'ana,ng'ang'an,ng'ang',False
mlipong'ang'ana,ng'ang'an,ng'ang',False
walipong'ang'ana,ng'ang'an,ng'ang',False
nijapong'ang'ana,ng'ang'an,ng'ang',False
ujapong'ang'ana,ng'ang'an,ng'ang',False
ajapong'ang'ana,ng'ang'an,ng'ang',False
tujapong'ang'ana,ng'ang'an,ng'ang',False
mjapong'ang'ana,ng'ang'an,ng'ang',False
wajapong'ang'ana,ng'ang'an,ng'ang',False
nisipong'ang'ana,ng'ang'an,ng'ang',False
usipong'ang'ana,ng'ang'an,ng'ang',False
asipong'ang'ana,ng'ang'an,ng'ang',False
tusipong'ang'ana,ng'ang'an,ng'ang',False
msipong'ang'ana,ng'ang'an,ng'ang',False
wasipong'ang'ana,ng'ang'an,ng'ang',False
niking'ang'ana,ng'ang'an,ng'ang',False
uking'ang'ana,ng'ang'an,ng'ang',False
aking'ang'ana,ng'ang'an,ng'ang',False
tuking'ang'ana,ng'ang'an,ng'ang',False
mking'ang'ana,ng'ang'an,ng'ang',False
niliyang'ang'ana,ng'ang'an,ng'ang',False
uliyang'ang'ana,ng'ang'an,ng'ang',False
aliyang'ang'ana,ng'ang'an,ng'ang',False
tuliyang'ang'ana,ng'ang'an,ng'ang',False
mliyang'ang'ana,ng'ang'an,ng'ang',False
waliyang'ang'ana,ng'ang'an,ng'ang',False
waking'ang'ana,ng'ang'an,ng'ang',False
nilichong'ang'ana,ng'ang'an,ng'ang',False
ulichong'ang'ana,ng'ang'an,ng'ang',False
alichong'ang'ana,ng'ang'an,ng'ang',False
tulichong'ang'ana,ng'ang'an,ng'ang',False
mlichong'ang'ana,ng'ang'an,ng'ang',False
walichong'ang'ana,ng'ang'an,ng'ang',False
yaliong'ang'ana,ng'ang'an,ng'ang',False
kilichong'ang'ana,ng'ang'an,ng'ang',False
zilizong'ang'ana,ng'ang'an,ng'ang',False
inang'ang'ana,ng'ang'an,ng'ang',False
itang'ang'ana,ng'ang'an,ng'ang',False
iling'ang'ana,ng'ang'an,ng'ang',False
imeng'ang'ana,ng'ang'an,ng'ang',False
ingeng'ang'ana,ng'ang'an,ng'ang',False
ingaling'ang'ana,ng'ang'an,ng'ang',False
iliyeng'ang'ana,ng'ang'an,ng'ang',False
iliong'ang'ana,ng'ang'an,ng'ang',False
iliyong'ang'ana,ng'ang'an,ng'ang',False
ilipong'ang'ana,ng'ang'an,ng'ang',False
iking'ang'ana,ng'ang'an,ng'ang',False
ilichong'ang'ana,ng'ang'an,ng'ang',False
zinang'ang'ana,ng'ang'an,ng'ang',False
zitang'ang'ana,ng'ang'an,ng'ang',False
ziling'ang'ana,ng'ang'an,ng'ang',False
zimeng'ang'ana,ng'ang'an,ng'ang',False
zingeng'ang'ana,ng'ang'an,ng'ang',False
zingaling'ang'ana,ng'ang'an,ng'ang',False
ziliyeng'ang'ana,ng'ang'an,ng'ang',False
ziliong'ang'ana,ng'ang'an,ng'ang',False
zilipong'ang'ana,ng'ang'an,ng'ang',False
ziking'ang'ana,ng'ang'an,ng'ang',False
yanang'ang'ana,ng'ang'an,ng'ang',False
yatang'ang'ana,ng'ang'an,ng'ang',False
yaling'ang'ana,ng'ang'an,ng'ang',False
yameng'ang'ana,ng'ang'an,ng'ang',False
yangeng'ang'ana,ng'ang'an,ng'ang',False
yangaling'ang'ana,ng'ang'an,ng'ang',False
yaliyeng'ang'ana,ng'ang'an,ng'ang',False
yaliyong'ang'ana,ng'ang'an,ng'ang',False
yalipong'ang'ana,ng'ang'an,ng'ang',False
yaking'ang'ana,ng'ang'an,ng'ang',False
lililong'ang'ana,ng'ang'an,ng'ang',False
aliyong'ang'ana,ng'ang'an,ng'ang',False
liling'ang'ana,ng'ang'an,ng'ang',False
ninayeng'ang'ana,ng'ang'an,ng'ang',False
nitayeng'ang'ana,ng'ang'an,ng'ang',False
tunayeng'ang'ana,ng'ang'an,ng'ang',False
tutayeng'ang'ana,ng'ang'an,ng'ang',False
unayeng'ang'ana,ng'ang'an,ng'ang',False
utayeng'ang'ana,ng'ang'an,ng'ang',False
mnayeng'ang'ana,ng'ang'an,ng'ang',False
mtayeng'ang'ana,ng'ang'an,ng'ang',False
anayeng'ang'ana,ng'ang'an,ng'ang',False
atayeng'ang'ana,ng'ang'an,ng'ang',False
wanayeng'ang'ana,ng'ang'an,ng'ang',False
watayeng'ang'ana,ng'ang'an,ng'ang',False
ng'ang'ania,ng'ang'an,ng'ang'an,True
niling'ang'ania,ng'ang'an,ng'ang'an,True
ninang'ang'ania,ng'ang'an,ng'ang'an,True
nimeng'ang'ania,ng'ang'an,ng'ang'an,True
nitang'ang'ania,ng'ang'an,ng'ang'an,True
tuling'ang'ania,ng'ang'an,ng'ang'an,True
tunang'ang'ania,ng'ang'an,ng'ang'an,True
tumeng'ang'ania,ng'ang'an,ng'ang'an,True
tutang'ang'ania,ng'ang'an,ng'ang'an,True
uling'ang'ania,ng'ang'an,ng'ang'an,True
unang'ang'ania,ng'ang'an,ng'ang'an,True
umeng'ang'ania,ng'ang'an,ng'ang'an,True
utang'ang'ania,ng'ang'an,ng'ang'an,True
mling'ang'ania,ng'ang'an,ng'ang'an,True
mnang'ang'ania,ng'ang'an,ng'ang'an,True
mmeng'ang'ania,ng'ang'an,ng'ang'an,True
mtang'ang'ania,ng'ang'an,ng'ang'an,True
aling'ang'ania,ng'ang'an,ng'ang'an,True
anang'ang'ania,ng'ang'an,ng'ang'an,True
ameng'ang'ania,ng'ang'an,ng'ang'an,True
atang'ang'ania,ng'ang'an,ng'ang'an,True
waling'ang'ania,ng'ang'an,ng'ang'an,True
wanang'ang'ania,ng'ang'an,ng'ang'an,True
wameng'ang'ania,ng'ang'an,ng'ang'an,True
watang'ang'ania,ng'ang'an,ng'ang'an,True
hung'ang'ania,ng'ang'an,ng'ang'an,True
kung'ang'ania,ng'ang'an,ng'ang'an,True
kumng'ang'ania,ng'ang'an,ng'ang'an,True
kuwang'ang'ania,ng'ang'an,ng'ang'an,True
ningeng'ang'ania,ng'ang'an,ng'ang'an,True
ungeng'ang'ania,ng'ang'an,ng'ang'an,True
angeng'ang'ania,ng'ang'an,ng'ang'an,True
tungeng'ang'ania,ng'ang'an,ng'ang'an,True
mngeng'ang'ania,ng'ang'an,ng'ang'an,True
wangeng'ang'ania,ng'ang'an,ng'ang'an,True
ningaling'ang'ania,ng'ang'an,ng'ang'an,True
ungaling'ang'ania,ng'ang'an,ng'ang'an,True
angaling'ang'ania,ng'ang'an,ng'ang'an,True
tungaling'ang'ania,ng'ang'an,ng'ang'an,True
mngaling'ang'ania,ng'ang'an,ng'ang'an,True
wangaling'ang'ania,ng'ang'an,ng'ang'an,True
niliyeng'ang'ania,ng'ang'an,ng'ang'an,True
uliyeng'ang'ania,ng'ang'an,ng'ang'an,True
aliyeng'ang'ania,ng'ang'an,ng'ang'an,True
tuliyeng'ang'ania,ng'ang'an,ng'ang'an,True
mliyeng'ang'ania,ng'ang'an,ng'ang'an,True
waliyeng'ang'ania,ng'ang'an,ng'ang'an,True
niliong'ang'ania,ng'ang'an,ng'ang'an,True
uliong'ang'ania,ng'ang'an,ng'ang'an,True
aliong'ang'ania,ng'ang'an,ng'ang'an,True
tuliong'ang'ania,ng'ang'an,ng'ang'an,True
mliong'ang'ania,ng'ang'an,ng'ang'an,True
waliong'ang'ania,ng'ang'an,ng'ang'an,True
nilipong'ang'ania,ng'ang'an,ng'ang'an,True
ulipong'ang'ania,ng'ang'an,ng'ang'an,True
alipong'ang'ania,ng'ang'an,ng'ang'an,True
tulipong'ang'ania,ng'ang'an,ng'ang'an,True
mlipong'ang'ania,ng'ang'an,ng'ang'an,True
walipong'ang'ania,ng'ang'an,ng'ang'an,True
nijapong'ang'ania,ng'ang'an,ng'ang'an,True
ujapong'ang'ania,ng'ang'an,ng'ang'an,True
ajapong'ang'ania,ng'ang'an,ng'ang'an,True
tujapong'ang'ania,ng'ang'an,ng'ang'an,True
mjapong'ang'ania,ng'ang'an,ng'ang'an,True
wajapong'ang'ania,ng'ang'an,ng'ang'an,True
nisipong'ang'ania,ng'ang'an,ng'ang'an,True
usipong'ang'ania,ng'ang'an,ng'ang'an,True
asipong'ang'ania,ng'ang'an,ng'ang'an,True
tusipong'ang'ania,ng'ang'an,ng'ang'an,True
msipong'ang'ania,ng'ang'an,ng'ang'an,True
wasipong'ang'ania,ng'ang'an,ng'ang'an,True
niking'ang'ania,ng'ang'an,ng'ang'an,True
uking'ang'ania,ng'ang'an,ng'ang'an,True
aking'ang'ania,ng'ang'an,ng'ang'an,True
tuking'ang'ania,ng'ang'an,ng'ang'an,True
mking'ang'ania,ng'ang'an,ng'ang'an,True
niliyang'ang'ania,ng'ang'an,ng'ang'an,True
uliyang'ang'ania,ng'ang'an,ng'ang'an,True
aliyang'ang'ania,ng'ang'an,ng'ang'an,True
tuliyang'ang'ania,ng'ang'an,ng'ang'an,True
mliyang'ang'ania,ng'ang'an,ng'ang'an,True
waliyang'ang'ania,ng'ang'an,ng'ang'an,True
waking'ang'ania,ng'ang'an,ng'ang'an,True
nilichong'ang'ania,ng'ang'an,ng'ang'an,True
ulichong'ang'ania,ng'ang'an,ng'ang'an,True
alichong'ang'ania,ng'ang'an,ng'ang'an,True
tulichong'ang'ania,ng'ang'an,ng'ang'an,True
mlichong'ang'ania,ng'ang'an,ng'ang'an,True
walichong'ang'ania,ng'ang'an,ng'ang'an,True
yaliong'ang'ania,ng'ang'an,ng'ang'an,True
kilichong'ang'ania,ng'ang'an,ng'ang'an,True
zilizong'ang'ania,ng'ang'an,ng'ang'an,True
inang'ang'ania,ng'ang'an,ng'ang'an,True
itang'ang'ania,ng'ang'an,ng'ang'an,True
iling'ang'ania,ng'ang'an,ng'ang'an,True
imeng'ang'ania,ng'ang'an,ng'ang'an,True
ingeng'ang'ania,ng'ang'an,ng'ang'an,True
ingaling'ang'ania,ng'ang'an,ng'ang'an,True
iliyeng'ang'ania,ng'ang'an,ng'ang'an,True
iliong'ang'ania,ng'ang'an,ng'ang'an,True
iliyong'ang'ania,ng'ang'an,ng'ang'an,True
ilipong'ang'ania,ng'ang'an,ng'ang'an,True
iking'ang'ania,ng'ang'an,ng'ang'an,True
ilichong'ang'ania,ng'ang'an,ng'ang'an,True
zinang'ang'ania,ng'ang'an,ng'ang'an,True
zitang'ang'ania,ng'ang'an,ng'ang'an,True
ziling'ang'ania,ng'ang'an,ng'ang'an,True
zimeng'ang'ania,ng'ang'an,ng'ang'an,True
zingeng'ang'ania,ng'ang'an,ng'ang'an,True
zingaling'ang'ania,ng'ang'an,ng'ang'an,True
ziliyeng'ang'ania,ng'ang'an,ng'ang'an,True
ziliong'ang'ania,ng'ang'an,ng'ang'an,True
zilipong'ang'ania,ng'ang'an,ng'ang'an,True
ziking'ang'ania,ng'ang'an,ng'ang'an,True
yanang'ang'ania,ng'ang'an,ng'ang'an,True
yatang'ang'ania,ng'ang'an,ng'ang'an,True
yaling'ang'ania,ng'ang'an,ng'ang'an,True
yameng'ang'ania,ng'ang'an,ng'ang'an,True
yangeng'ang'ania,ng'ang'an,ng'ang'an,True
yangaling'ang'ania,ng'ang'an,ng'ang'an,True
yaliyeng'ang'ania,ng'ang'an,ng'ang'an,True
yaliyong'ang'ania,ng'ang'an,ng'ang'an,True
yalipong'ang'ania,ng'ang'an,ng'ang'an,True
yaking'ang'ania,ng'ang'an,ng'ang'an,True
lililong'ang'ania,ng'ang'an,ng'ang'an,True
aliyong'ang'ania,ng'ang'an,ng'ang'an,True
liling'ang'ania,ng'ang'an,ng'ang'an,True
ninayeng'ang'ania,ng'ang'an,ng'ang'an,True
nitayeng'ang'ania,ng'ang'an,ng'ang'an,True
tunayeng'ang'ania,ng'ang'an,ng'ang'an,True
tutayeng'ang'ania,ng'ang'an,ng'ang'an,True
unayeng'ang'ania,ng'ang'an,ng'ang'an,True
utayeng'ang'ania,ng'ang'an,ng'ang'an,True
mnayeng'ang'ania,ng'ang'an,ng'ang'an,True
mtayeng'ang'ania,ng'ang'an,ng'ang'an,True
anayeng'ang'ania,ng'ang'an,ng'ang'an,True
atayeng'ang'ania,ng'ang'an,ng'ang'an,True
wanayeng'ang'ania,ng'ang'an,ng'ang'an,True
watayeng'ang'ania,ng'ang'an,ng'ang'an,True
ng'ara,ng'ar,ng'ar,True
niling'ara,ng'ar,ng'ar,True
ninang'ara,ng'ar,ng'ar,True
nimeng'ara,ng'ar,ng'ar,True
